	name_x	id	name_y	Ruminococcus_sp_5_1_39BFAA	name_x	Streptococcus_parasanguinis	name_y	Lactobacillus_salivarius	name_x	Prevotella_copri	name_y	Roseburia_inulinivorans	name_x	Bifidobacterium_pseudolongum	name_y	Clostridium_sp_SS2_1	name_x	Bacteroides_uniformis	name_y	Fusobacterium_mortiferum	name_x	Megasphaera_elsdenii	name_y	Clostridium_bartlettii	name_x	Parabacteroides_johnsonii	name_y	Haemophilus_parainfluenzae	name_x	Dialister_succinatiphilus	name_y	Catenibacterium_mitsuokai	name_x	Staphylococcus_warneri	name_y	Bifidobacterium_breve	name_x	Enterobacter_aerogenes	name_y	Enterococcus_faecalis	name_x	Roseburia_intestinalis	name_y	Bifidobacterium_adolescentis	name_x	Ruminococcus_bromii	name_y	Bifidobacterium_longum	name_x	Streptococcus_vestibularis	name_y	Clostridium_paraputrificum	name_x	Bifidobacterium_pseudocatenulatum	name_y	Succinivibrio_dextrinosolvens	name_x	Bacteroides_intestinalis	name_y	Faecalibacterium_prausnitzii	name_x	Weissella_cibaria	name_y	Lactobacillus_rhamnosus	name_x	Bacteroides_caccae	name_y	Veillonella_dispar	name_x	Dorea_formicigenerans	name_y	Lactobacillus_mucosae	name_x	Lactobacillus_ruminis	name_y	Bifidobacterium_bifidum	name_x	Bacteroides_stercoris	name_y	Parabacteroides_distasonis	name_x	Bacteroides_ovatus	name_y	Eubacterium_eligens	name_x	Collinsella_aerofaciens	name_y	Streptococcus_thermophilus	name_x	Bacteroides_thetaiotaomicron	name_y	Veillonella_atypica	name_x	Faecalibacterium_cf	name_y	Bacteroides_fragilis	name_x	Bacteroides_vulgatus	name_y	Escherichia_coli	name_x	Eubacterium_rectale	name_y	Ruminococcus_torques	name_x	Clostridium_ramosum	name_y	Ruminococcus_obeum	name_x	Ruminococcus_lactaris	name_y	Subdoligranulum_variabile	name_x	Dorea_longicatena	name_y	Eubacterium_biforme	name	Ruminococcus_gnavus
41		cpd00087[c0]	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00309646685192537	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043	Tetrahydrofolate	-0.00793965859468043
42		cpd00205[c0]	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00309646685192537	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043	K	-0.00793965859468043
43		cpd00017[c0]	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00309646685192537	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043	S	-0.00793965859468043
44		cpd01997[c0]	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00309646685192537	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043	Dimethylbenzimidazole	0.00793965859468043
45		cpd17041[c0]	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0	Protein	-1.0
46		cpd00345[c0]	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00309646685192537	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043	5	-0.00793965859468043
47		cpd00201[c0]	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00309646685192537	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043	10	-0.00793965859468043
48		cpd00062[c0]	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0908319049068452	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237	UTP	-0.0282246669459237
49		cpd17042[c0]	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0	DNA	-1.0
50		cpd00149[c0]	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00309646685192537	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043	Co2	-0.00793965859468043
51		cpd00132[c0]	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.200830806928348	L	-0.14832625746843	L	-0.200830806928348	L	-0.14832625746843	L	-0.200830806928348	L	-0.200830806928348	L	-0.200830806928348	L	-0.14832625746843	L	-0.200830806928348	L	-0.200830806928348	L	-0.200830806928348	L	-0.14832625746843	L	-0.14832625746843	L	-0.200830806928348	L	-0.200830806928348	L	-0.14832625746843	L	-0.14832625746843	L	-0.200830806928348	L	-0.14832625746843	L	-0.200830806928348	L	-0.14832625746843	L	-0.14832625746843	L	-0.200830806928348	L	-0.200830806928348	L	-0.200830806928348	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.200830806928348	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.200830806928348	L	-0.200830806928348	L	-0.200830806928348	L	-0.200830806928348	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.200830806928348	L	-0.200830806928348	L	-0.14832625746843	L	-0.200830806928348	L	-0.200830806928348	L	-0.200830806928348	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843	L	-0.14832625746843
52		cpd15794[c0]	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0106480421341882	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776	Isoheptadecanoylcardiolipin	-0.0085871307533776
53		cpd15722[c0]	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0106480421341882	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776	Diisoheptadecanoylphosphatidylglycerol	-0.0085871307533776
54		cpd00015[c0]	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00309646685192537	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043	FAD	-0.00793965859468043
