	id	Ruminococcus_sp_5_1_39BFAA	Streptococcus_parasanguinis	Lactobacillus_salivarius	Prevotella_copri	Roseburia_inulinivorans	Bifidobacterium_pseudolongum	Clostridium_sp_SS2_1	Bacteroides_uniformis	Fusobacterium_mortiferum	Megasphaera_elsdenii	Clostridium_bartlettii	Parabacteroides_johnsonii	Haemophilus_parainfluenzae	Dialister_succinatiphilus	Catenibacterium_mitsuokai	Staphylococcus_warneri	Bifidobacterium_breve	Enterobacter_aerogenes	Enterococcus_faecalis	Roseburia_intestinalis	Bifidobacterium_adolescentis	Ruminococcus_bromii	Bifidobacterium_longum	Streptococcus_vestibularis	Clostridium_paraputrificum	Bifidobacterium_pseudocatenulatum	Succinivibrio_dextrinosolvens	Bacteroides_intestinalis	Faecalibacterium_prausnitzii	Weissella_cibaria	Lactobacillus_rhamnosus	Bacteroides_caccae	Veillonella_dispar	Dorea_formicigenerans	Lactobacillus_mucosae	Lactobacillus_ruminis	Bifidobacterium_bifidum	Bacteroides_stercoris	Parabacteroides_distasonis	Bacteroides_ovatus	Eubacterium_eligens	Collinsella_aerofaciens	Streptococcus_thermophilus	Bacteroides_thetaiotaomicron	Veillonella_atypica	Faecalibacterium_cf	Bacteroides_fragilis	Bacteroides_vulgatus	Escherichia_coli	Eubacterium_rectale	Ruminococcus_torques	Clostridium_ramosum	Ruminococcus_obeum	Ruminococcus_lactaris	Subdoligranulum_variabile	Dorea_longicatena	Eubacterium_biforme	Ruminococcus_gnavus
67	cpd15352[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
68	cpd00241[c0]	-0.0108695556381197	-0.0111955657400191	-0.00886599529146288	-0.0141905952083015	-0.0112684651160811	-0.0203099187728664	-0.00999597896823155	-0.0148774687731514	-0.00911813377222594	-0.0169113269758115	-0.00774986747722753	-0.0139552985112392	-0.0125754747414557	-0.0161678101480997	-0.00989543002408071	-0.00878566251859382	-0.0189345100435806	-0.0175728622931666	-0.0100468913839765	-0.0113784942809072	-0.0189826051864632	-0.0110337349032388	-0.0191793038133477	-0.0106546359132085	-0.007965672909618	-0.0180306705079117	-0.012480125232986	-0.0137175728643566	-0.0149330471247346	-0.0121329630551961	-0.0125671715024332	-0.013426095771564	-0.0103468247172246	-0.0110123613303919	-0.0123281874559267	-0.0117546586921581	-0.0200446431078362	-0.0146815175433484	-0.0143496967560764	-0.0135487125694207	-0.0100979236474947	-0.0162693485997129	-0.010510970558377	-0.0137413278933803	-0.0124866631578462	-0.0151203930363894	-0.0138680353267659	-0.0135893586799952	-0.0162735694032418	-0.0105099353884639	-0.0107887213113573	-0.00843519585445828	-0.0112204485272556	-0.0114088485806249	-0.0154080783656455	-0.0111325021496428	-0.00871454559964133	-0.011426959590751
69	cpd00039[c0]	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.285438020490179	-0.323695423757071	-0.285438020490179	-0.323695423757071	-0.285438020490179	-0.285438020490179	-0.285438020490179	-0.323695423757071	-0.285438020490179	-0.285438020490179	-0.285438020490179	-0.323695423757071	-0.323695423757071	-0.285438020490179	-0.285438020490179	-0.323695423757071	-0.323695423757071	-0.285438020490179	-0.323695423757071	-0.285438020490179	-0.323695423757071	-0.323695423757071	-0.285438020490179	-0.285438020490179	-0.285438020490179	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.285438020490179	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.285438020490179	-0.285438020490179	-0.285438020490179	-0.285438020490179	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.285438020490179	-0.285438020490179	-0.323695423757071	-0.285438020490179	-0.285438020490179	-0.285438020490179	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.323695423757071	-0.323695423757071
70	cpd00119[c0]	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0792636000737159	-0.0819482085460939	-0.0792636000737159	-0.0819482085460939	-0.0792636000737159	-0.0792636000737159	-0.0792636000737159	-0.0819482085460939	-0.0792636000737159	-0.0792636000737159	-0.0792636000737159	-0.0819482085460939	-0.0819482085460939	-0.0792636000737159	-0.0792636000737159	-0.0819482085460939	-0.0819482085460939	-0.0792636000737159	-0.0819482085460939	-0.0792636000737159	-0.0819482085460939	-0.0819482085460939	-0.0792636000737159	-0.0792636000737159	-0.0792636000737159	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0792636000737159	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0792636000737159	-0.0792636000737159	-0.0792636000737159	-0.0792636000737159	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0792636000737159	-0.0792636000737159	-0.0819482085460939	-0.0792636000737159	-0.0792636000737159	-0.0792636000737159	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939	-0.0819482085460939
71	cpd00099[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
72	cpd15695[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
73	cpd15533[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
74	cpd00034[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
75	cpd00356[c0]	-0.0108695556381197	-0.0111955657400191	-0.00886599529146288	-0.0141905952083015	-0.0112684651160811	-0.0203099187728664	-0.00999597896823155	-0.0148774687731514	-0.00911813377222594	-0.0169113269758115	-0.00774986747722753	-0.0139552985112392	-0.0125754747414557	-0.0161678101480997	-0.00989543002408071	-0.00878566251859382	-0.0189345100435806	-0.0175728622931666	-0.0100468913839765	-0.0113784942809072	-0.0189826051864632	-0.0110337349032388	-0.0191793038133477	-0.0106546359132085	-0.007965672909618	-0.0180306705079117	-0.012480125232986	-0.0137175728643566	-0.0149330471247346	-0.0121329630551961	-0.0125671715024332	-0.013426095771564	-0.0103468247172246	-0.0110123613303919	-0.0123281874559267	-0.0117546586921581	-0.0200446431078362	-0.0146815175433484	-0.0143496967560764	-0.0135487125694207	-0.0100979236474947	-0.0162693485997129	-0.010510970558377	-0.0137413278933803	-0.0124866631578462	-0.0151203930363894	-0.0138680353267659	-0.0135893586799952	-0.0162735694032418	-0.0105099353884639	-0.0107887213113573	-0.00843519585445828	-0.0112204485272556	-0.0114088485806249	-0.0154080783656455	-0.0111325021496428	-0.00871454559964133	-0.011426959590751
76	cpd03422[c0]	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043
77	cpd15667[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
78	cpd00058[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
79	cpd15793[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
80	cpd15540[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
81	cpd15668[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
82	cpd10516[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
83	cpd15757[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
84	cpd15750[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
85	cpd15758[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
86	cpd15776[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
87	cpd00030[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
88	cpd15759[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
89	cpd15777[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
90	cpd15775[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
91	cpd15767[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
92	cpd00063[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
